id_transacao;data_transacao;cpf_aluno;nome_aluno;plano_adquirido;cep_cobranca;valor_brl
TX-52323;2024-08-31;627.298.069-89;Aluno_Tech_61;Básico;80010010;49,90
TX-52324;23/01/2024;80179867776;Aluno_Tech_1998;Premium;80010010;99,90
TX-52325;10/09/2024;303.723.683-36;Aluno_Tech_823;Premium;01001000;99,90
TX-52326;04/11/2024;770.435.811-17;Aluno_Tech_452;Anual;70040010;899,00
TX-52327;2024-03-10;931.647.725-56;Aluno_Tech_1415;Básico;04538133;49,90
TX-52328;26/04/2024;476.427.372-11;Aluno_Tech_1750;Premium;50010000;99,90
TX-52329;2024-06-23;78332584825;Aluno_Tech_1709;Premium;80010010;99,90
TX-52330;05/07/2024;456.474.370-87;Aluno_Tech_2821;Anual;70040010;899,00
TX-52331;07/05/2024;584.419.866-22;Aluno_Tech_217;Básico;80010010;49,90
TX-52332;22/06/2024;961.597.640-71;Aluno_Tech_2436;Básico;30140071;49,90
TX-52333;2024-08-09;405.377.351-27;Aluno_Tech_121;Premium;60060440;99,90
TX-52334;24/08/2024;693.785.477-37;Aluno_Tech_254;Anual;30140071;899,00
TX-52335;2024-12-04;502.206.190-26;Aluno_Tech_2815;Premium;04538133;99,90
TX-52336;03/09/2024;013.546.212-63;Aluno_Tech_1767;Básico;80010010;49,90
TX-52337;2024-12-13;141.864.823-06;Aluno_Tech_2662;Básico;04538133;49,90
TX-52338;14/09/2024;579.197.111-77;Aluno_Tech_1320;Anual;30140071;899,00
TX-52339;19/07/2024;501.980.382-08;Aluno_Tech_1191;Básico;80010010;49,90
TX-52340;19/02/2024;193.242.687-67;Aluno_Tech_1309;Básico;80010010;49,90
TX-52341;24/11/2024;20945237561;Aluno_Tech_2595;Básico;80010010;49,90
TX-52342;11/06/2024;57870368679;Aluno_Tech_2591;Anual;50010000;899,00
TX-52343;2024-09-12;39091203005;Aluno_Tech_2594;Básico;80010010;49,90
TX-52344;2024-11-30;97968845777;Aluno_Tech_527;Básico;01001000;49,90
TX-52345;2024-06-15;851.953.774-05;Aluno_Tech_2215;Básico;60060440;49,90
TX-52346;27/12/2024;173.906.375-95;Aluno_Tech_1289;Básico;69010000;49,90
TX-52347;16/09/2024;605.033.746-28;Aluno_Tech_2512;Básico;70040010;49,90
TX-52348;2024-09-02;42125450801;Aluno_Tech_2121;Básico;30140071;49,90
TX-52349;2024-08-16;881.298.861-03;Aluno_Tech_2678;Básico;;49,90
TX-52350;16/08/2024;900.108.985-22;Aluno_Tech_2292;Básico;;49,90
TX-52351;2024-12-17;054.914.774-86;Aluno_Tech_2280;Básico;20031050;49,90
TX-52352;2024-01-23;205.554.384-90;Aluno_Tech_580;Básico;80010010;49,90
TX-52353;2024-11-01;106.271.531-43;Aluno_Tech_1815;Básico;90010150;49,90
TX-52354;09/10/2024;769.523.668-30;Aluno_Tech_1076;Anual;90010150;899,00
TX-52355;06/02/2024;76607283268;Aluno_Tech_458;Básico;50010000;49,90
TX-52356;2024-09-19;657.724.295-07;Aluno_Tech_788;Básico;20031050;49,90
TX-52357;13/10/2024;146.283.143-57;Aluno_Tech_1014;Básico;20031050;49,90
TX-52358;21/07/2024;24728289508;Aluno_Tech_2046;Básico;04538133;49,90
TX-52359;2024-08-02;89791776318;Aluno_Tech_2006;Premium;30140071;99,90
TX-52360;2024-06-21;12276457910;Aluno_Tech_1351;Básico;70040010;49,90
TX-52361;2024-09-15;044.324.006-09;Aluno_Tech_1570;Premium;70040010;99,90
TX-52362;02/07/2024;647.868.623-04;Aluno_Tech_2352;Premium;50010000;99,90
TX-52363;23/05/2024;593.983.684-47;Aluno_Tech_558;Anual;20031050;899,00
TX-52364;2024-09-01;046.184.992-57;Aluno_Tech_411;Premium;60060440;99,90
TX-52365;28/12/2024;191.826.199-72;Aluno_Tech_337;Premium;50010000;99,90
TX-52366;2024-08-25;577.029.929-05;Aluno_Tech_1362;Premium;30140071;99,90
TX-52367;07/08/2024;146.566.938-80;Aluno_Tech_498;Premium;04538133;99,90
TX-52368;2024-05-03;26383806521;Aluno_Tech_349;Básico;20031050;49,90
TX-52369;25/10/2024;25313795686;Aluno_Tech_2564;Premium;20031050;99,90
TX-52370;21/02/2024;54946920862;Aluno_Tech_2851;Premium;01001000;99,90
TX-52371;2024-07-27;34682394835;Aluno_Tech_1834;Premium;30140071;99,90
TX-52372;29/04/2024;688.658.348-46;Aluno_Tech_2922;Premium;;99,90
TX-52373;2024-06-23;978.819.148-74;Aluno_Tech_299;Premium;20031050;99,90
TX-52374;2024-12-08;334.864.970-65;Aluno_Tech_2681;Premium;04538133;99,90
TX-52375;05/12/2024;52741025495;Aluno_Tech_2774;Anual;60060440;899,00
TX-52376;13/12/2024;30162341903;Aluno_Tech_1743;Básico;;49,90
TX-52377;13/05/2024;34303115860;Aluno_Tech_2117;Premium;50010000;99,90
TX-52378;02/04/2024;21575626489;Aluno_Tech_2940;Básico;01001000;49,90
TX-52379;2024-02-06;59101570943;Aluno_Tech_1820;Básico;01001000;49,90
TX-52380;2024-06-18;018.648.769-05;Aluno_Tech_1233;Básico;69010000;49,90
TX-52381;2024-08-04;067.275.208-52;Aluno_Tech_716;Premium;80010010;99,90
TX-52382;01/10/2024;111.978.718-10;Aluno_Tech_1801;Anual;70040010;899,00
TX-52383;07/12/2024;299.874.781-74;Aluno_Tech_1782;Básico;30140071;49,90
TX-52384;01/10/2024;02933334674;Aluno_Tech_389;Básico;20031050;49,90
TX-52385;2024-03-22;695.592.277-77;Aluno_Tech_2712;Básico;60060440;49,90
TX-52386;2024-09-17;968.078.525-41;Aluno_Tech_2002;Anual;04538133;899,00
TX-52387;2024-04-21;93862044874;Aluno_Tech_1319;Básico;20031050;49,90
TX-52388;2024-01-24;107.563.353-29;Aluno_Tech_1562;Premium;80010010;99,90
TX-52389;24/11/2024;643.436.970-02;Aluno_Tech_1656;Básico;30140071;49,90
TX-52390;16/08/2024;43404668243;Aluno_Tech_2390;Premium;60060440;99,90
TX-52391;2024-06-25;209.225.709-90;Aluno_Tech_2044;Premium;20031050;99,90
TX-52392;2024-02-19;367.303.718-89;Aluno_Tech_538;Básico;70040010;49,90
TX-52393;2024-02-21;559.046.100-68;Aluno_Tech_2377;Básico;69010000;49,90
TX-52394;2024-07-30;626.168.455-39;Aluno_Tech_2773;Premium;04538133;99,90
TX-52395;20/03/2024;16309001507;Aluno_Tech_1646;Premium;80010010;99,90
TX-52396;13/03/2024;431.611.724-69;Aluno_Tech_105;Básico;04538133;49,90
TX-52397;18/08/2024;89974023319;Aluno_Tech_2649;Básico;70040010;49,90
TX-52398;14/09/2024;406.665.800-81;Aluno_Tech_442;Premium;04538133;99,90
TX-52399;14/03/2024;27362732066;Aluno_Tech_2439;Premium;69010000;99,90
TX-52400;2024-09-25;260.848.187-65;Aluno_Tech_2941;Básico;60060440;49,90
TX-52401;23/09/2024;16950074174;Aluno_Tech_2052;Premium;80010010;99,90
TX-52402;2024-04-12;48905670890;Aluno_Tech_1783;Premium;20031050;99,90
TX-52403;27/12/2024;714.724.630-64;Aluno_Tech_2017;Anual;80010010;899,00
TX-52404;04/11/2024;311.127.128-52;Aluno_Tech_1506;Anual;50010000;899,00
TX-52405;13/01/2024;198.179.469-75;Aluno_Tech_608;Básico;20031050;49,90
TX-52406;2024-06-24;314.998.250-21;Aluno_Tech_1498;Básico;60060440;49,90
TX-52407;2024-07-04;496.513.709-47;Aluno_Tech_117;Premium;01001000;99,90
TX-52408;2024-06-14;774.186.256-18;Aluno_Tech_371;Básico;69010000;49,90
TX-52409;2024-04-28;00998433667;Aluno_Tech_2366;Básico;50010000;49,90
TX-52410;29/05/2024;382.023.684-80;Aluno_Tech_1050;Básico;50010000;49,90
TX-52411;25/02/2024;474.689.715-87;Aluno_Tech_964;Básico;20031050;49,90
TX-52412;25/05/2024;390.604.805-54;Aluno_Tech_565;Básico;60060440;49,90
TX-52413;2024-10-25;374.906.072-05;Aluno_Tech_1505;Premium;69010000;99,90
TX-52414;15/04/2024;425.754.090-71;Aluno_Tech_781;Premium;80010010;99,90
TX-52415;2024-11-13;18244935332;Aluno_Tech_35;Básico;;49,90
TX-52416;25/03/2024;025.643.471-93;Aluno_Tech_987;Anual;90010150;899,00
TX-52417;20/07/2024;188.822.378-26;Aluno_Tech_2638;Premium;90010150;99,90
TX-52418;2024-07-16;62019712113;Aluno_Tech_2157;Básico;01001000;49,90
TX-52419;2024-03-14;29439852950;Aluno_Tech_1188;Premium;60060440;99,90
TX-52420;2024-11-05;16782153920;Aluno_Tech_2812;Premium;69010000;99,90
TX-52421;2024-12-12;618.537.474-91;Aluno_Tech_340;Premium;30140071;99,90
TX-52422;2024-04-06;712.455.312-12;Aluno_Tech_2274;Básico;50010000;49,90
TX-52423;2024-12-19;168.936.392-44;Aluno_Tech_582;;80010010;49,90
TX-52424;17/09/2024;045.306.935-54;Aluno_Tech_2009;Básico;90010150;49,90
TX-52425;2024-11-15;177.602.991-76;Aluno_Tech_1842;Básico;80010010;49,90
TX-52426;30/12/2024;27560417779;Aluno_Tech_784;Básico;20031050;49,90
TX-52427;12/01/2024;12528669259;Aluno_Tech_294;Básico;01001000;49,90
TX-52428;07/09/2024;155.333.426-48;Aluno_Tech_1420;Básico;30140071;49,90
TX-52429;08/11/2024;763.802.076-60;Aluno_Tech_2676;Premium;70040010;99,90
TX-52430;2024-11-05;037.583.094-41;Aluno_Tech_1312;Premium;70040010;99,90
TX-52431;2024-01-10;790.254.853-75;Aluno_Tech_2501;Premium;70040010;99,90
TX-52432;04/02/2024;522.675.289-08;Aluno_Tech_358;Básico;60060440;49,90
TX-52433;2024-09-12;11586938002;Aluno_Tech_373;Básico;90010150;49,90
TX-52434;2024-05-13;50956321798;Aluno_Tech_2486;Premium;01001000;99,90
TX-52435;27/04/2024;98364037609;Aluno_Tech_318;Premium;01001000;99,90
TX-52436;12/05/2024;759.856.420-54;Aluno_Tech_350;Anual;70040010;899,00
TX-52437;2024-06-10;913.303.033-26;Aluno_Tech_2195;Premium;60060440;99,90
TX-52438;2024-05-10;88122821723;Aluno_Tech_1628;Anual;50010000;899,00
TX-52439;15/06/2024;042.322.775-01;Aluno_Tech_2100;Anual;04538133;899,00
TX-52440;09/04/2024;265.016.731-94;Aluno_Tech_1032;Anual;60060440;899,00
TX-52441;2024-06-26;12392049149;Aluno_Tech_1896;Premium;69010000;99,90
TX-52442;2024-03-04;642.240.592-82;Aluno_Tech_2558;Premium;50010000;99,90
TX-52443;27/02/2024;326.724.469-20;Aluno_Tech_2447;Básico;80010010;49,90
TX-52444;03/03/2024;53161177606;Aluno_Tech_1433;Anual;70040010;899,00
TX-52445;17/06/2024;458.867.925-20;Aluno_Tech_1383;Básico;80010010;49,90
TX-52446;20/11/2024;769.453.536-99;Aluno_Tech_2119;Básico;69010000;49,90
TX-52447;20/09/2024;36103266467;Aluno_Tech_810;Básico;20031050;49,90
TX-52448;2024-12-13;296.201.533-67;Aluno_Tech_367;Anual;01001000;899,00
TX-52449;16/06/2024;409.841.016-83;Aluno_Tech_2759;Básico;30140071;49,90
TX-52450;2024-02-09;73606014872;Aluno_Tech_1714;Anual;04538133;899,00
TX-52451;2024-08-07;491.905.865-90;Aluno_Tech_68;Básico;69010000;49,90
TX-52452;2024-03-02;724.010.783-39;Aluno_Tech_1218;Anual;70040010;899,00
TX-52453;2024-02-08;566.948.993-43;Aluno_Tech_2776;Premium;60060440;99,90
TX-52454;2024-11-10;019.380.262-76;Aluno_Tech_222;Básico;69010000;49,90
TX-52455;09/03/2024;865.159.025-30;Aluno_Tech_2477;Premium;80010010;99,90
TX-52456;2024-12-11;92983168794;Aluno_Tech_695;Premium;90010150;99,90
TX-52457;09/06/2024;03988636525;Aluno_Tech_1986;Básico;01001000;49,90
TX-52458;2024-08-11;84196622917;Aluno_Tech_2106;Anual;01001000;899,00
TX-52459;27/11/2024;702.377.184-05;Aluno_Tech_2612;Básico;69010000;49,90
TX-52460;05/05/2024;742.243.864-96;Aluno_Tech_815;Anual;70040010;899,00
TX-52461;2024-02-23;899.255.394-39;Aluno_Tech_2250;Anual;69010000;899,00
TX-52462;2024-11-22;12212154852;Aluno_Tech_2224;Premium;04538133;99,90
TX-52463;2024-11-20;707.660.464-78;Aluno_Tech_1344;Básico;70040010;49,90
TX-52464;11/02/2024;227.104.331-09;Aluno_Tech_1300;Básico;90010150;49,90
TX-52465;08/06/2024;199.314.584-29;Aluno_Tech_2185;Básico;04538133;49,90
TX-52466;30/01/2024;58969335331;Aluno_Tech_2310;Premium;04538133;99,90
TX-52467;2024-03-12;720.765.024-83;Aluno_Tech_1169;Anual;69010000;899,00
TX-52468;07/01/2024;88223095882;Aluno_Tech_2177;Básico;01001000;49,90
TX-52469;09/01/2024;776.896.270-21;Aluno_Tech_962;Anual;90010150;899,00
TX-52470;27/07/2024;767.616.453-28;Aluno_Tech_1658;Anual;50010000;899,00
TX-52471;2024-01-14;124.912.565-09;Aluno_Tech_1377;Premium;01001000;99,90
TX-52472;2024-11-22;096.170.159-51;Aluno_Tech_1551;Premium;80010010;99,90
TX-52473;2024-07-05;949.708.905-87;Aluno_Tech_2031;Básico;60060440;49,90
TX-52474;17/04/2024;472.197.054-41;Aluno_Tech_1100;Premium;70040010;99,90
TX-52475;05/07/2024;378.018.915-11;Aluno_Tech_2288;Anual;20031050;899,00
TX-52476;2024-04-17;393.852.580-01;Aluno_Tech_660;Premium;50010000;99,90
TX-52477;2024-06-02;475.107.991-39;Aluno_Tech_32;Básico;80010010;49,90
TX-52478;2024-11-18;634.359.488-41;Aluno_Tech_2394;Básico;69010000;49,90
TX-52479;20/12/2024;855.716.176-08;Aluno_Tech_1051;Básico;69010000;49,90
TX-52480;2024-06-18;814.134.476-51;Aluno_Tech_2700;Básico;60060440;49,90
TX-52481;22/03/2024;332.727.956-00;Aluno_Tech_230;Básico;20031050;49,90
TX-52482;10/12/2024;71577245962;Aluno_Tech_631;Anual;20031050;899,00
TX-52483;2024-12-27;193.183.745-77;Aluno_Tech_834;Básico;90010150;49,90
TX-52484;18/05/2024;611.836.736-12;Aluno_Tech_131;Básico;90010150;49,90
TX-52485;04/07/2024;292.334.511-86;Aluno_Tech_2082;Básico;04538133;49,90
TX-52486;2024-03-12;01658202929;Aluno_Tech_183;;30140071;49,90
TX-52487;2024-01-22;773.729.545-33;Aluno_Tech_2929;;69010000;49,90
TX-52488;17/04/2024;443.283.096-41;Aluno_Tech_394;Básico;69010000;49,90
TX-52489;19/12/2024;341.016.668-81;Aluno_Tech_261;Premium;20031050;99,90
TX-52490;2024-06-27;078.604.356-32;Aluno_Tech_2511;;04538133;899,00
TX-52491;09/01/2024;540.515.319-29;Aluno_Tech_175;Básico;80010010;49,90
TX-52492;2024-02-16;94337504702;Aluno_Tech_882;Premium;30140071;99,90
TX-52493;18/09/2024;330.967.397-90;Aluno_Tech_2899;Premium;20031050;99,90
TX-52494;2024-08-29;328.708.317-14;Aluno_Tech_53;Básico;70040010;49,90
TX-52495;08/04/2024;816.780.664-27;Aluno_Tech_2528;Anual;01001000;899,00
TX-52496;14/09/2024;177.682.938-78;Aluno_Tech_1817;Premium;04538133;99,90
TX-52497;25/10/2024;20353160733;Aluno_Tech_2764;Básico;01001000;49,90
TX-52498;06/06/2024;983.780.182-45;Aluno_Tech_863;Premium;30140071;99,90
TX-52499;25/04/2024;95171870250;Aluno_Tech_102;Básico;20031050;49,90
TX-52500;2024-12-29;114.921.643-30;Aluno_Tech_524;Premium;30140071;99,90
TX-52501;2024-05-10;50735674809;Aluno_Tech_2656;Básico;30140071;49,90
TX-52502;06/05/2024;526.642.673-02;Aluno_Tech_2834;Básico;90010150;49,90
TX-52503;2024-11-09;83301657109;Aluno_Tech_220;Premium;20031050;99,90
TX-52504;21/12/2024;421.891.426-52;Aluno_Tech_2900;Anual;50010000;899,00
TX-52505;16/09/2024;429.906.745-27;Aluno_Tech_2268;Premium;60060440;99,90
TX-52506;05/08/2024;209.628.936-09;Aluno_Tech_1325;;04538133;49,90
TX-52507;16/02/2024;25936781356;Aluno_Tech_1881;Básico;80010010;49,90
TX-52508;2024-12-05;043.289.861-12;Aluno_Tech_170;Básico;50010000;49,90
TX-52509;2024-12-24;527.858.549-85;Aluno_Tech_215;Premium;04538133;99,90
TX-52510;2024-04-03;889.957.298-48;Aluno_Tech_1770;Premium;70040010;99,90
TX-52511;2024-11-03;21711486590;Aluno_Tech_2988;Anual;80010010;899,00
TX-52512;2024-05-24;92118824190;Aluno_Tech_2040;Anual;30140071;899,00
TX-52513;2024-10-19;96499091332;Aluno_Tech_83;Básico;20031050;49,90
TX-52514;2024-05-24;755.646.417-28;Aluno_Tech_63;Básico;90010150;49,90
TX-52515;29/06/2024;445.822.067-51;Aluno_Tech_1776;Premium;50010000;99,90
TX-52516;01/07/2024;01441306889;Aluno_Tech_2780;Anual;60060440;899,00
TX-52517;22/03/2024;870.676.353-73;Aluno_Tech_2826;;70040010;99,90
TX-52518;06/06/2024;902.237.900-01;Aluno_Tech_2670;Premium;04538133;99,90
TX-52519;05/03/2024;568.044.206-08;Aluno_Tech_342;Premium;50010000;99,90
TX-52520;23/06/2024;79180552684;Aluno_Tech_319;Anual;04538133;899,00
TX-52521;19/11/2024;11786190281;Aluno_Tech_2065;Premium;04538133;99,90
TX-52522;14/11/2024;150.812.473-67;Aluno_Tech_905;Básico;69010000;49,90
TX-52523;25/03/2024;696.561.308-47;Aluno_Tech_1832;Básico;20031050;49,90
TX-52524;2024-01-08;461.293.900-09;Aluno_Tech_2182;Básico;69010000;49,90
TX-52525;07/06/2024;37277685768;Aluno_Tech_2495;Básico;60060440;49,90
TX-52526;2024-09-19;99854353460;Aluno_Tech_31;Premium;60060440;99,90
TX-52527;08/09/2024;538.201.140-09;Aluno_Tech_2833;Anual;60060440;899,00
TX-52528;2024-12-26;839.992.192-03;Aluno_Tech_884;Básico;30140071;49,90
TX-52529;18/08/2024;193.928.456-26;Aluno_Tech_897;Anual;20031050;899,00
TX-52530;2024-05-23;337.618.518-20;Aluno_Tech_2240;Básico;30140071;49,90
TX-52531;2024-10-05;854.582.942-62;Aluno_Tech_2368;Premium;20031050;99,90
TX-52532;2024-02-15;859.317.461-29;Aluno_Tech_118;Básico;01001000;49,90
TX-52533;22/03/2024;617.551.887-06;Aluno_Tech_2497;Premium;50010000;99,90
TX-52534;25/08/2024;595.031.006-31;Aluno_Tech_2071;Anual;50010000;899,00
TX-52535;03/08/2024;30284395900;Aluno_Tech_242;Básico;69010000;49,90
TX-52536;14/12/2024;08003700310;Aluno_Tech_1579;Premium;20031050;99,90
TX-52537;2024-10-02;429.264.563-95;Aluno_Tech_2752;Básico;30140071;49,90
TX-52538;09/05/2024;98214658462;Aluno_Tech_98;Premium;04538133;99,90
TX-52539;14/03/2024;735.984.884-91;Aluno_Tech_1409;Anual;20031050;899,00
TX-52540;29/10/2024;016.527.613-49;Aluno_Tech_2800;Básico;50010000;49,90
TX-52541;2024-08-22;043.103.856-21;Aluno_Tech_710;Anual;60060440;899,00
TX-52542;03/10/2024;68244850043;Aluno_Tech_2533;Básico;04538133;49,90
TX-52543;13/06/2024;275.998.011-11;Aluno_Tech_1527;Básico;04538133;49,90
TX-52544;2024-06-24;19066984902;Aluno_Tech_495;Premium;04538133;99,90
TX-52545;08/02/2024;295.651.887-96;Aluno_Tech_2911;Básico;90010150;49,90
TX-52546;2024-11-02;249.384.308-86;Aluno_Tech_885;Premium;69010000;99,90
TX-52547;2024-05-24;52405536455;Aluno_Tech_2542;Básico;50010000;49,90
TX-52548;01/08/2024;343.240.642-88;Aluno_Tech_1322;Básico;04538133;49,90
TX-52549;2024-03-13;548.094.047-30;Aluno_Tech_1313;Anual;80010010;899,00
TX-52550;10/08/2024;51778528902;Aluno_Tech_192;Básico;69010000;49,90
TX-52551;2024-04-23;966.060.652-40;Aluno_Tech_1402;Premium;60060440;99,90
TX-52552;11/02/2024;643.436.970-02;Aluno_Tech_1656;Premium;30140071;99,90
TX-52553;2024-09-29;12590203551;Aluno_Tech_1321;Básico;04538133;49,90
TX-52554;2024-08-25;455.537.062-70;Aluno_Tech_2938;Básico;04538133;49,90
TX-52555;2024-08-21;151.602.529-67;Aluno_Tech_1343;Básico;60060440;49,90
TX-52556;2024-05-28;323.182.971-26;Aluno_Tech_1777;Premium;90010150;99,90
TX-52557;26/05/2024;119.918.081-51;Aluno_Tech_836;Anual;70040010;899,00
TX-52558;2024-06-22;380.049.832-43;Aluno_Tech_2223;;70040010;899,00
TX-52559;04/01/2024;965.594.282-14;Aluno_Tech_1888;Básico;69010000;49,90
TX-52560;28/02/2024;99129710278;Aluno_Tech_1097;Premium;01001000;99,90
TX-52561;06/11/2024;30762054557;Aluno_Tech_2027;Premium;70040010;99,90
TX-52562;2024-05-12;157.279.194-28;Aluno_Tech_563;Premium;90010150;99,90
TX-52563;04/05/2024;431.069.033-50;Aluno_Tech_240;Básico;60060440;49,90
TX-52564;2024-10-07;401.401.193-37;Aluno_Tech_740;Premium;60060440;99,90
TX-52565;21/03/2024;450.119.292-56;Aluno_Tech_1984;Básico;01001000;49,90
TX-52566;2024-04-13;996.872.258-82;Aluno_Tech_1867;Básico;04538133;49,90
TX-52567;02/06/2024;449.972.787-18;Aluno_Tech_99;Básico;;49,90
TX-52568;2024-08-09;045.797.251-31;Aluno_Tech_2843;Básico;01001000;49,90
TX-52569;09/08/2024;30817214313;Aluno_Tech_1606;Básico;04538133;49,90
TX-52570;2024-02-07;297.352.595-08;Aluno_Tech_2138;Anual;04538133;899,00
TX-52571;31/08/2024;296.184.462-20;Aluno_Tech_1013;Premium;70040010;99,90
TX-52572;06/09/2024;27877470193;Aluno_Tech_202;Premium;20031050;99,90
TX-52573;2024-03-10;407.779.462-54;Aluno_Tech_1840;Premium;80010010;99,90
TX-52574;02/06/2024;01836675224;Aluno_Tech_139;Básico;60060440;49,90
TX-52575;2024-10-12;586.179.327-16;Aluno_Tech_364;Premium;70040010;99,90
TX-52576;2024-04-17;84879206911;Aluno_Tech_575;Anual;;899,00
TX-52577;17/08/2024;165.926.610-62;Aluno_Tech_813;Premium;20031050;99,90
TX-52578;12/07/2024;650.618.091-90;Aluno_Tech_456;Anual;04538133;899,00
TX-52579;2024-05-06;649.668.349-29;Aluno_Tech_1968;Básico;69010000;49,90
TX-52580;28/04/2024;83301657109;Aluno_Tech_220;Anual;20031050;899,00
TX-52581;25/04/2024;254.768.182-00;Aluno_Tech_1444;Básico;70040010;49,90
TX-52582;2024-02-05;315.663.979-60;Aluno_Tech_2312;Premium;60060440;99,90
TX-52583;11/01/2024;627.570.596-53;Aluno_Tech_182;Básico;50010000;49,90
TX-52584;21/10/2024;289.611.223-55;Aluno_Tech_909;Premium;70040010;99,90
TX-52585;2024-08-02;89791776318;Aluno_Tech_2006;Premium;30140071;99,90
TX-52586;2024-11-12;450.892.038-14;Aluno_Tech_900;Premium;04538133;99,90
TX-52587;2024-05-24;860.372.186-68;Aluno_Tech_2398;Básico;60060440;49,90
TX-52588;2024-04-29;45881650204;Aluno_Tech_1976;Básico;60060440;49,90
TX-52589;30/08/2024;60880199482;Aluno_Tech_427;Básico;90010150;49,90
TX-52590;26/11/2024;03638564630;Aluno_Tech_2629;Premium;69010000;99,90
TX-52591;09/12/2024;303.723.683-36;Aluno_Tech_823;Premium;30140071;99,90
TX-52592;2024-05-15;71698837160;Aluno_Tech_2860;Anual;80010010;899,00
TX-52593;28/04/2024;773.522.870-86;Aluno_Tech_1299;Premium;50010000;99,90
TX-52594;11/06/2024;744.431.351-20;Aluno_Tech_76;Básico;80010010;49,90
TX-52595;2024-09-01;659.184.638-79;Aluno_Tech_475;Premium;70040010;99,90
TX-52596;2024-06-23;83022050283;Aluno_Tech_603;Premium;30140071;99,90
TX-52597;2024-05-18;716.493.289-15;Aluno_Tech_984;Básico;80010010;49,90
TX-52598;15/08/2024;03203197847;Aluno_Tech_2399;Básico;01001000;49,90
TX-52599;22/04/2024;745.273.536-67;Aluno_Tech_2374;Premium;20031050;99,90
TX-52600;18/05/2024;732.788.147-62;Aluno_Tech_814;Básico;04538133;49,90
TX-52601;2024-06-24;66937063202;Aluno_Tech_2813;Básico;90010150;49,90
TX-52602;24/10/2024;12874527106;Aluno_Tech_2768;Básico;90010150;49,90
TX-52603;20/07/2024;126.678.305-98;Aluno_Tech_2974;Anual;90010150;899,00
TX-52604;2024-10-12;536.988.164-23;Aluno_Tech_2256;Premium;20031050;99,90
TX-52605;2024-12-13;45050928443;Aluno_Tech_2927;Premium;80010010;99,90
TX-52606;29/07/2024;575.460.273-14;Aluno_Tech_918;Anual;20031050;899,00
TX-52607;03/11/2024;02385037122;Aluno_Tech_1216;Premium;60060440;99,90
TX-52608;30/11/2024;179.415.152-45;Aluno_Tech_1721;Básico;01001000;49,90
TX-52609;16/08/2024;189.241.956-46;Aluno_Tech_951;Premium;;99,90
TX-52610;2024-10-06;953.120.409-83;Aluno_Tech_2718;Premium;70040010;99,90
TX-52611;29/04/2024;450.189.616-78;Aluno_Tech_809;Premium;20031050;99,90
TX-52612;01/08/2024;30950556092;Aluno_Tech_1726;Básico;50010000;49,90
TX-52613;04/08/2024;42720388696;Aluno_Tech_2007;Anual;30140071;899,00
TX-52614;10/07/2024;732.772.648-90;Aluno_Tech_2276;Básico;90010150;49,90
TX-52615;2024-07-16;896.268.384-93;Aluno_Tech_2675;Premium;30140071;99,90
TX-52616;17/01/2024;26861205923;Aluno_Tech_1346;Premium;60060440;99,90
TX-52617;2024-09-15;413.845.960-03;Aluno_Tech_1235;Básico;20031050;49,90
TX-52618;14/09/2024;766.404.735-85;Aluno_Tech_1277;Premium;69010000;99,90
TX-52619;2024-07-12;866.934.654-04;Aluno_Tech_435;Premium;60060440;99,90
TX-52620;27/08/2024;208.267.734-60;Aluno_Tech_221;Básico;30140071;49,90
TX-52621;2024-10-29;456.690.782-17;Aluno_Tech_922;Básico;80010010;49,90
TX-52622;2024-03-09;792.513.271-06;Aluno_Tech_542;Premium;70040010;99,90
TX-52623;2024-06-28;083.044.058-57;Aluno_Tech_1241;Básico;04538133;49,90
TX-52624;2024-09-16;225.267.711-29;Aluno_Tech_1074;Básico;69010000;49,90
TX-52625;11/01/2024;14768342027;Aluno_Tech_1109;Básico;60060440;49,90
TX-52626;13/01/2024;68225127218;Aluno_Tech_2385;Básico;;49,90
TX-52627;28/08/2024;024.103.865-04;Aluno_Tech_336;Premium;80010010;99,90
